BEGIN AUTOTRADING AT: 2018-01-31 03:11:09
2018-01-31 03:11:12,BUY,1,41
BEGIN AUTOTRADING AT: 2018-01-31 03:13:09
2018-01-31 03:13:34,BUY,1,41
BEGIN AUTOTRADING AT: 2018-01-31 03:17:24
2018-01-31 03:17:26,BUY,1,41
